common_name,species_name,sample_ID,Batch_ID,Type,group,season,Date,Year,Project,site,TL_cm,SL_cm,Weight_kg,d13C,d15N,d34S,N%,C%,S%,CN_molar_ratio,CS_molar_ratio,WSU_ID_CN,WSU_ID_S,WSU_ID_C,WSU_ID_N,,,
Rainwater killifish,Lucania parva,TS7 RK2,200114_Nelson(S)+200127_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,TS7,,,,-17.76,9.67,11.77,11.466,41.049,0.938,4.176739927,116.6993603,G-209751,S-29098,,,,,
Redear sunfish,Lepomis microlophus,RB10 RE1(m),200114_Nelson(S)+200127_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,RB10,,,,-30.5,12.82,25.16,14.87,47.667,1.017,3.739845326,124.9872173,G-209714,S-29061,,,,,
Redear sunfish,Lepomis microlophus,RB10 RE1(m)dup,200114_Nelson(S)+200127_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,RB10,,,,-30.54,12.69,22.8,16.458,53.173,1.105,3.769301657,128.3209653,G-209729,S-29076,,,,,
Seahorse,,TS10 HR1,200114_Nelson(S)+200127_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,TS10,,,,-13.87,6.4,9.83,11.264,39.348,0.869,4.075461648,120.7456847,G-209718,S-29065,,,,,
Coastal Shiner,Notropis petersoni,RB10 SR1,200114_Nelson(S)+200127_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,RB10,,,,-32.26,11.79,24.73,9.897,36.242,1.027,4.272237378,94.10451152,G-209698,S-29045,,,,,
Tidewater Silverside,Menidia peninsulae,RB10 SV1,200114_Nelson(S)+200127_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,RB10,,,,-30.6,11.45,22.16,13.017,45.672,0.960,4.093416302,126.8666667,G-209695,S-29042,,,,,
Tidewater Silverside,Menidia peninsulae,RB10 SV2,200114_Nelson(S)+200127_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,RB10,,,,-31.77,11.01,22.45,10.183,40.734,0.798,4.666895807,136.1203008,G-209748,S-29095,,,,,
Mangrove Periwinkle,Littoraria angulifera,SRS6 SN1,200114_Nelson(S)+200127_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,SRS6,,,,-25.6,-1.32,14.3,8.007,37.59,1.542,5.477082553,65.00648508,G-209687,S-29034,,,,,
Snapping shrimp,Alpheus heterochaelis,TS10 SA1,200114_Nelson(S)+200127_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,TS10,,,,-14.26,11.03,10.91,8.068,32.389,0.867,4.683585358,99.6201461,G-209732,S-29079,,,,,
Snapping shrimp,Alpheus heterochaelis,TS10 SA1dup,200114_Nelson(S)+200127_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,TS10,,,,-14.5,10.27,7.12,7.205,30.824,0.245,4.991163544,335.4993197,G-209745,S-29092,,,,,
Snapping shrimp,Alpheus heterochaelis,TS10 SA2,200114_Nelson(S)+200127_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,TS10,,,,-15.73,11.4,10.95,8.206,32.008,1.021,4.550653993,83.59908586,G-209691,S-29038,,,,,
Spider crab,Majidae,TS10 SC1,200114_Nelson(S)+200127_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,TS10,,,,-12.04,3.27,10.64,3.799,23.941,0.446,7.352241818,143.1449925,G-209753,S-29100,,,,,
Spider crab,Majidae,TS10 SC2,200114_Nelson(S)+200127_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,TS10,,,,-15.15,5.34,7.04,5.606,28.684,0.306,5.969437507,249.9694989,G-209788,S-29135,,,,,
Spiny lobster,,TS10 SL1,200114_Nelson(S)+200127_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,TS10,,,,-13.86,5.46,12.46,7.735,30.245,0.896,4.561840121,90.01488095,G-209784,S-29131,,,,,
Spotted sunfish,Lepomis marginatus,RB10 SO1(m),200114_Nelson(S)+200127_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,RB10,,,,-30.33,10.94,25.79,14.929,48.982,1.143,3.827829504,114.2770487,G-209713,S-29060,,,,,
Stone crab,Menippe mercenaria,TS10 NC1,200114_Nelson(S)+200127_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,TS10,,,,-10.57,4.2,11.77,3.441,22.391,0.631,7.591640027,94.62651875,G-209703,S-29050,,,,,
Mud crab,Panopeidae,SRS4 NC1,200114_Nelson(S)+200127_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,SRS4,,,,-10.51,7.21,12.5,2.105,18.189,0.387,10.08099762,125.3333333,G-209752,S-29099,,,,,
Flatback mud crab,Eurypanopeus depressus,RB10 NC1,200114_Nelson(S)+200127_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,RB10,,,,-25.22,5.63,5.72,3.732,22.051,0.398,6.893399428,147.7453936,G-209755,S-29102,,,,,
Stone crab,Menippe mercenaria,TS10 NC1dup,200114_Nelson(S)+200127_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,TS10,,,,-10.82,5.24,10.61,3.92,20.382,0.409,6.066071429,132.8899756,G-209728,S-29075,,,,,
Stone crab,Menippe mercenaria,TS7 NC2,200114_Nelson(S)+200127_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,TS7,,,,-14.19,7.2,9.16,5.237,26.933,0.525,5.999968175,136.8025397,G-209704,S-29051,,,,,
Mud crab,Panopeidae,SRS4 NC2,200114_Nelson(S)+200127_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,SRS4,,,,-28.55,6.53,4.49,5.232,26.312,0.399,5.867227319,175.8529657,G-209754,S-29101,,,,,
Mud crab,Panopeidae,SRS4 NC3,200114_Nelson(S)+200127_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,SRS4,,,,-27.55,6.99,3.81,3.579,20.56,0.381,6.702058303,143.9020122,G-209702,S-29049,,,,,
Golden topminnow,Fundulus chrysotus,RB10 TM1,200114_Nelson(S)+200127_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,RB10,,,,-27.93,9.85,24.67,10.113,35.955,0.747,4.147878968,128.3534137,G-209750,S-29097,,,,,
Top minnow,,TS11 TN1,200114_Nelson(S)+200127_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,TS11,,,,-15.17,4.26,12.1,7.655,31.737,1.824,4.836903984,46.39912281,G-209725,S-29072,,,,,
Mangrove Periwinkle,Littoraria angulifera,SRS6 TS1,200114_Nelson(S)+200127_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,SRS6,,,,-25.84,3.6,12.5,10.918,42.27,1.063,4.516852903,106.0395108,G-209734,S-29081,,,,,
Water strider,Gerridae,SRS4 WZ1,200114_Nelson(S)+200127_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,SRS4,,,,-29.58,8.97,9.64,10.026,48.721,0.673,5.669376288,193.0500248,G-209720,S-29067,,,,,
Ctenophore,Ctenophora,SRS4_CT6_d19,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,SRS4,,,,-33.46,9.71,,0.72,3.35,0.68,5.428667361,13.13372549,G-224528,S-31356,,,,,
Ctenophore,Ctenophora,SRS6_CT1_d19,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,SRS6,,,,-30.76,9.19,,0.60,3.27,2.1,6.407586764,4.157224677,G-224530,S-31357,,,,,
Bivalve,,TS9_BV1_d19,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,TS9,,,,-16.76,8.88,,6.45,30.26,2.71,5.477412086,29.77824635,G-224532,S-31358,,,,,
Gastropods,,TS10_GD3_d19,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,TS10,,,,-12.08,4.84,,4.51,18.92,0.45,4.894840811,112.1198926,G-224536,S-31359,,,,,
Tunicate,Tunicata,TS9_TN1_d19,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,TS9,,,,-7.73,6.79,,1.16,16.41,0.95,16.52561278,46.05405929,G-224550,S-31361,,,,,
Clam,,TS9_CM1_d19,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,TS9,,,,-18.12,8.93,,5.53,31.07,0.57,6.549844564,145.3558197,G-224539,S-31362,,,,,
Tunicate,Tunicata,SRS6_TN1_d19,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,SRS6,,,,-25.65,6.36,,3.18,20.24,1.23,7.433184203,43.87482527,G-224572,S-31363,,,,,
Peacock Eel,Macrognathus siamensis,RB10_PE1_d19,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,RB10,,,,-29.41,9.89,,14.17,46.99,3.35,3.868369387,37.40130119,G-224542,S-31364,,,,,
Anemone,,TS10_AE1_d19,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,TS10,,,,-16.58,5.04,,4.55,47.95,1.56,12.2980533,81.96900285,G-224544,S-31366,,,,,
Slug,,TS10_SU2_d19,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,TS10,,,,-19.9,4.76,,6.00,46.17,1.3,8.983935389,94.71597484,G-224546,S-31367,,,,,
Urchin,Lytechinus,TS11_LY2_d19,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,TS11,,,,-12.43,3.31,,2.20,22.04,1.55,11.71337198,37.92471443,G-224547,S-31368,,,,,
Sponge,,TS9_SG1_d19,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,TS9,,,,-16.47,7.01,,7.57,43.33,1.33,6.673698879,86.87612364,G-224551,S-31370,,,,,
Crested goby,Lophogobius cyprinoides,SRS4_CR2_d19,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,SRS4,,,,-30.57,9.92,,10.17,34.61,1.68,3.968725739,54.93650794,G-224552,S-31371,,,,,
Tidewater Silverside,Menidia peninsulae,TS7_SV1_d19,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,TS7,,,,-16.41,10.35,,12.18,40.18,1.36,3.848848639,78.79086315,G-224553,S-31372,,,,,
Tunicate,Tunicata,TS10_TN1_d19,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,TS10,,,,-10.35,5.59,6.88,2.12,17.10,0.45,9.394250675,101.3237037,G-224554,S-31373,,,,,
Hermit crab,Paguroidea,TS10_HC5_d19,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,TS10,,,,-15.42,6.75,10.77,6.47,42.97,0.92,7.750652432,124.5554279,G-224555,S-31374,,,,,
Anemone,,TS11_AE1_d19,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,TS11,,,,-14.71,3.58,12.84,2.72,23.92,0.59,10.24682876,108.1174137,G-224556,S-31375,,,,,
Rainwater Killifish,,TS9_RK1_d19,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,TS9,,,,-16.38,13.73,12.68,8.29,28.62,1.17,4.026155264,65.23964292,G-224557,S-31376,,,,,
Slug,,TS10_SU3_d19,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,TS10,,,,-18.36,4.34,17.6,6.78,45.61,1.7,7.848557517,71.54378242,G-224558,S-31377,,,,,
Sponge,,TS9_SG2_d19,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,TS9,,,,-13.24,4.74,15.18,2.65,20.52,0.41,9.034647739,133.450989,G-224560,S-31378,,,,,
Tunicate,Tunicata,TS9_TN1_d19_Dup,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,TS9,,,,-8.81,6.22,17.83,1.39,16.58,0.72,13.88286338,61.42326186,G-224538,S-31379,,,,,
Hermit crab,Paguroidea,TS10_HC4_d19,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,TS10,,,,-16.29,5.83,11.87,5.68,41.18,1.24,8.456759884,88.5602302,G-224563,S-31380,,,,,
Sponge,,TS9_SG3_d19,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,TS9,,,,-16.07,6.89,8.86,4.17,22.61,0.49,6.320005072,123.0249865,G-224566,S-31383,,,,,
Dark False Mussel,Mytilopsis leucophaeta,SRS4_MM2_d19,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,SRS4,,,,-34.84,8.23,-0.99,9.84,45.51,0.87,5.396647262,139.4895158,G-224568,S-31384,,,,,
Seahorse,,TS10_HR2_d19,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,TS10,,,,-9.15,8.63,7.48,12.48,36.56,0.59,3.417496121,165.2229354,G-224569,S-31385,,,,,
Polychete,,SRS6_WO1_d19,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,SRS6,,,,-35.47,8.21,14.58,6.43,34.56,0.81,6.269598549,113.7766096,G-224571,S-31386,,,,,
Tunicate,Tunicata,SRS6_TN1_d19_Dup,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,SRS6,,,,-24.87,6.71,-2.13,2.66,22.35,0.73,9.787230092,81.64407129,G-224541,S-31387,,,,,
Tunicate,Tunicata,TS11_TN2_d19,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,TS11,,,,-15.19,3.42,10.13,6.68,31.49,1.46,5.503770891,57.51763699,G-224573,S-31388,,,,,
Polychete,,TS10_WO2_d19,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,TS10,,,,-13.89,6.70,6.36,9.57,43.71,2.04,5.328076185,57.13815493,G-224578,S-31390,,,,,
oyster,,TS7_OY1_d19,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,TS7,,,,-22.59,8.16,10.12,7.40,38.60,1.12,6.082394045,91.89427366,G-224576,S-31391,,,,,
Sponge,,TS11_SG1_d19,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,TS11,,,,-18.25,6.06,9.38,2.82,16.53,0.67,6.851413077,65.80824908,G-224575,S-31392,,,,,
Mussel,,TS7_MM1_d19,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,TS7,,,,-24.76,7.30,9.45,9.04,41.95,0.95,5.412653071,117.7644475,G-224577,S-31393,,,,,
Ghost Shrimp,Palaemonetes paludosus,SRS4_G51_d19,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,SRS4,,,,-27.75,9.65,9.92,11.84,44.18,0.95,4.352828803,124.0194176,G-224581,S-31395,,,,,
Pink Shrimp,Farfantepenaeus duorarum,SRS6_SH5_d19,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,SRS6,,,,-26.66,7.04,4.89,8.92,34.18,1.39,4.471660404,65.57329098,G-224584,S-31397,,,,,
Mud Crab,Panopeidae,SRS4_MD3_d19,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,SRS4,,,,-31.32,6.61,3.04,5.68,28.20,0.55,5.79431737,136.7061924,G-224585,S-31398,,,,,
Isopod,Isopod,SRS4_IP2_d19,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,SRS4,,,,-30.16,7.78,7.36,7.34,35.96,0.66,5.715010424,145.3085218,G-224586,S-31399,,,,,
Mud Crab,Panopeidae,SRS6_MD1_d19,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,SRS6,,,,-21.73,5.47,8.66,4.76,23.98,0.58,5.878687975,110.2564999,G-224587,S-31400,,,,,
Isopod,Isopod,RB10_IP2_d19,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,RB10,,,,-25.08,7.69,8.12,6.98,32.39,0.74,5.411458235,116.7069399,G-224588,S-31401,,,,,
Amphipod,Amphipod,TS9_AP2_d19,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,TS9,,,,-18.26,11.20,10.7,6.39,31.27,2.48,5.707929815,33.62431201,G-224589,S-31402,,,,,
Tunicate,Tunicata,TS11_TN1_d19,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,TS11,,,,-16.15,3.95,10.04,9.90,39.98,1.45,4.712761338,73.52934059,G-224590,S-31404,,,,,
Porceline Crab,Petrolisthes armatus,SRS6_PC2_d19,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,SRS6,,,,-25.76,6.28,10.19,6.92,33.12,0.89,5.58703127,99.24344569,G-224591,S-31405,,,,,
Blue Crab,Callinectes sapidus,TS10_BC1_d19,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,TS10,,,,-12.87,5.84,8.49,6.73,29.27,0.81,5.076194539,96.37640603,G-224592,S-31406,,,,,
Toadfish,,TS9_TF1_d19,210526_Nelson(S)+210709_Nelson(CN),,prey,dry19,,2019,FCE Foodwebs,TS9,,,,-15.17,12.66,9.54,14.60,53.26,1.28,4.255089776,110.9508814,G-224594,S-31407,,,,,
Bluegill,Lepomis macrochirus,W19-TS3-Lma1,210521_Rezek(S),,prey,wet19,,2019,FCE Foodwebs,TS3,,,,-28.39,8.72,16.38,15.12,49.28,1.17,3.802798164,112.3230666,G-223719,S-30811,0,0,,,
Asian Swamp Eel,Monopterus albus,W19-TS3-Mal3,210521_Rezek(S),,prey,wet19,,2019,FCE Foodwebs,TS3,,,,-23.79,10.11,21.28,11.74,37.73,1.03,3.750117308,97.67674936,G-223723,S-30813,0,0,,,
Bluegill,Lepomis macrochirus,W19-TS3-Lma3,210521_Rezek(S),,prey,wet19,,2019,FCE Foodwebs,TS3,,,,-28.74,8.72,18.37,16.38,53.78,1.13,3.830430225,126.9170287,G-223720,S-30814,0,0,,,
Bluegill,Lepomis macrochirus,W19-SRS3-Lma1,210521_Rezek(S),,prey,wet19,,2019,FCE Foodwebs,SRS3,,,,-28.41,10.11,21.08,14.90,49.05,1.06,3.841730706,123.4029045,G-223734,S-30818,0,0,,,
Ghost Shrimp,Palaemonetes paludosus,W19-RB10-Ppa1,210521_Rezek(S),,prey,wet19,,2019,FCE Foodwebs,RB10,,,,-30.23,11.05,22.31,10.80,38.11,1.01,4.117785486,100.6307351,G-223732,S-30821,0,0,,,
Bluegill,Lepomis macrochirus,W19-RB10-Lma1,210521_Rezek(S),,prey,wet19,,2019,FCE Foodwebs,RB10,,,,-28.35,9.54,15.9,13.11,44.73,1.05,3.981686885,113.5985778,G-223736,S-30822,0,0,,,
Striped Mullet,Mugilidae,W19-RB10-Mug2,210521_Rezek(S),,prey,wet19,,2019,FCE Foodwebs,RB10,,,,-32.7,11.49,15.03,12.95,43.74,0.98,3.941941664,119.0240363,G-223738,S-30823,0,0,,,
Redear Sunfish,Lepomis microlophus,W19-RB10-Lmi1,210521_Rezek(S),,prey,wet19,,2019,FCE Foodwebs,RB10,,,,-28.08,9.70,22.29,15.26,49.02,1,3.747841817,130.7171555,G-223737,S-30824,0,0,,,
Spotted Tilapia,Pelmatolapia mariae,W19-RB10-Tma1,210521_Rezek(S),,prey,wet19,,2019,FCE Foodwebs,RB10,,,,-33.42,10.43,24.51,15.53,49.71,0.98,3.733165602,135.257415,G-223742,S-30828,0,0,,,
Redear Sunfish,Lepomis microlophus,W19-RB10-Lmi3,210521_Rezek(S),,prey,wet19,,2019,FCE Foodwebs,RB10,,,,-28.76,9.35,22.47,10.15,32.45,1.2,3.730749154,72.12029629,G-223741,S-30829,0,0,,,
Redear Sunfish,Lepomis microlophus,W19-RB10-Lmi5,210521_Rezek(S),,prey,wet19,,2019,FCE Foodwebs,RB10,,,,-30.86,8.51,22.44,13.48,43.25,1.15,3.744255573,100.2873816,G-223739,S-30831,0,0,,,
Redear Sunfish,Lepomis microlophus,W19-RB10-Lmi2,210521_Rezek(S),,prey,wet19,,2019,FCE Foodwebs,RB10,,,,-29.76,8.55,19.69,15.27,49.02,1.35,3.745762122,96.81975309,G-223752,S-30833,0,0,,,
Ghost Shrimp,Palaemonetes paludosus,W19-RB10-Ppa2,210521_Rezek(S),,prey,wet19,,2019,FCE Foodwebs,RB10,,,,-30.82,11.27,21.73,12.32,44.35,0.98,4.200064394,120.6875646,G-223751,S-30834,0,0,,,
Spotted Tilapia,Pelmatolapia mariae,W19-RB10-Tma3,210521_Rezek(S),,prey,wet19,,2019,FCE Foodwebs,RB10,,,,-34.96,7.39,16.22,15.32,48.66,1.03,3.704372919,125.9712857,G-223746,S-30835,0,0,,,
Bluegill,Lepomis macrochirus,W19-RB10-Lma2,210521_Rezek(S),,prey,wet19,,2019,FCE Foodwebs,RB10,,,,-32.94,10.46,16.34,15.31,50.84,1.15,3.875269929,117.8912206,G-223748,S-30837,0,0,,,
Peacock Eel,Macrognathus siamensis,W19-RB10-Msi2,210521_Rezek(S),,prey,wet19,,2019,FCE Foodwebs,RB10,,,,-30.47,9.92,20.61,13.41,43.71,1.03,3.801961961,113.1632621,G-223745,S-30839,0,0,,,
Peacock Eel,Macrognathus siamensis,W19-RB10-Msi4,210521_Rezek(S),,prey,wet19,,2019,FCE Foodwebs,RB10,,,,-30.88,9.88,21.17,11.52,38.31,0.98,3.879919593,104.2542313,G-223747,S-30840,0,0,,,
Spotted Tilapia,Pelmatolapia mariae,W19-RB10-Tma4,210521_Rezek(S),,prey,wet19,,2019,FCE Foodwebs,RB10,,,,-28.42,9.13,17.79,11.90,37.71,0.99,3.697353415,101.5776431,G-223750,S-30841,0,0,,,
Spotted Tilapia,Pelmatolapia mariae,W19-RB10-Tma2,210521_Rezek(S),,prey,wet19,,2019,FCE Foodwebs,RB10,,,,-32.44,7.77,19.11,13.77,43.65172727,0.9,3.699136071,129.3384512,G-223755,S-30844,0,0,,,
Redear Sunfish,Lepomis microlophus,W19-RB10-Lmi4,210521_Rezek(S),,prey,wet19,,2019,FCE Foodwebs,RB10,,,,-27.64,8.94,13.5,14.55,46.54546667,1.07,3.733251344,116.001163,G-223756,S-30845,0,0,,,
Peacock Eel,Macrognathus siamensis,W19-RB10-Msi5,210521_Rezek(S),,prey,wet19,,2019,FCE Foodwebs,RB10,,,,-28.99,9.16,22.76,10.00,32.64364,0.93,3.808120017,93.60183513,G-223759,S-30848,0,0,,,
Spotted Sunfish,Lepomis punctatus,W19-RB10-Lpu2,210521_Rezek(S),,prey,wet19,,2019,FCE Foodwebs,RB10,,,,-29.5,11.23,22.73,15.09,48.40792,1.3,3.741960078,99.29829744,G-223765,S-30854,0,0,,,
Spotted Sunfish,Lepomis punctatus,W19-RB10-Lpu1,210521_Rezek(S),,prey,wet19,,2019,FCE Foodwebs,RB10,,,,-30.59,9.79,24.85,14.38,46.92185833,1.23,3.806782585,101.7276061,G-223766,S-30855,0,0,,,
Peacock Eel,Macrognathus siamensis,W19-RB10-Msi3,210521_Rezek(S),,prey,wet19,,2019,FCE Foodwebs,RB10,,,,-29.64,9.48,21.47,13.18,44.06733636,0.98,3.899351983,119.9111193,G-223767,S-30856,0,0,,,
Striped Mullet,Mugilidae,W19-RB10-Mug1,210521_Rezek(S),,prey,wet19,,2019,FCE Foodwebs,RB10,,,,-31.91,9.23,10.58,16.85,56.09828889,0.85,3.883232687,175.9946318,G-223772,S-30861,0,0,,,
Hogchoker,Trinectes maculatus,W19-RB10-Tmac2,210521_Rezek(S),,prey,wet19,,2019,FCE Foodwebs,RB10,,,,-31.49,11.32,15.55,14.93,47.84736,0.86,3.737908129,148.363907,G-223773,S-30862,0,0,,,
Dollar Sunfish,Lepomis marginatus,W19-RB10-Lmar2,210521_Rezek(S),,prey,wet19,,2019,FCE Foodwebs,RB10,,,,,9.64,13.52,11.44,,1.13,#N/A,#N/A,,S-30865,#N/A,N-10858,,,
Hogchoker,Trinectes maculatus,W19-RB10-Tmac1,210521_Rezek(S),,prey,wet19,,2019,FCE Foodwebs,RB10,,,,-30.87,9.31,14.9,12.93,42.23074444,1.05,3.810456446,107.2526843,G-223778,S-30867,0,0,,,
Peacock Eel,Macrognathus siamensis,W19-RB10-Msi1,210521_Rezek(S),,prey,wet19,,2019,FCE Foodwebs,RB10,,,,-28.17,9.41,23.76,12.73,41.74990833,0.990,3.826555612,112.4576655,G-223780,S-30869,0,0,,,
Tidewater Mojarra,Eucinostomus Harengulus,W19-RB10-Eha3,210521_Rezek(S),,prey,wet19,,2019,FCE Foodwebs,RB10,,,,-31.43,12.17,18.12,13.78,45.98323636,1.050,3.89373037,116.7828225,G-223781,S-30870,0,0,,,
Clown Goby,Microgobius gulosus,W19-RB10-Mgu1,210521_Rezek(S),,prey,wet19,,2019,FCE Foodwebs,RB10,,,,-33.59,12.39,21.83,13.05,42.91698,1.030,3.835356344,111.1119223,G-223783,S-30872,0,0,,,
Tidewater Mojarra,Eucinostomus Harengulus,W19-RB10-Eha1,210521_Rezek(S),,prey,wet19,,2019,FCE Foodwebs,RB10,,,,-32.07,12.27,16.65,12.74,42.66071,0.990,3.908008129,114.9110034,G-223785,S-30874,0,0,,,
Atlantic Modulus,Modulus modulus,W19-TS10-Mmo2,210521_Rezek(S),,prey,wet19,,2019,FCE Foodwebs,TS10,,,,-10.02,5.07,7.9,9.50,39.32140909,1.510,4.829684449,69.44178206,G-223788,S-30877,0,0,,,
Pink Shrimp,Farfantepenaeus duorarum,W19-SRS4-Pdu4,210521_Rezek(S),,prey,wet19,,2019,FCE Foodwebs,SRS4,,,,-31.32,7.01,4.8,12.43,40.57263333,0.830,3.809074897,130.353842,G-223789,S-30878,0,0,,,
Clown Goby,Microgobius gulosus,W19-SRS6-Mgu3,210521_Rezek(S),,prey,wet19,,2019,FCE Foodwebs,SRS6,,,,-25.19,8.90,1.2,13.81,46.04144167,1.120,3.889292251,109.6224802,G-223793,S-30882,0,0,,,
Pink Shrimp,Farfantepenaeus duorarum,W19-SRS4-Pdu5,210521_Rezek(S),,prey,wet19,,2019,FCE Foodwebs,SRS4,,,,-31.92,8.08,5.7,10.61,35.41796,0.940,3.89298801,100.4764823,G-223794,S-30883,0,0,,,
Snapping Shrimp,Alpheus heterochaelis,W19-TS9-Ahe2,210521_Rezek(S),,prey,wet19,,2019,FCE Foodwebs,TS9,,,,-18.04,11.87,1.03,12.69,44.21463333,1.040,4.065339584,113.3708547,G-223796,S-30885,0,0,,,
Salt marsh mud crab,Panopeus obesus,W19-SRS6-Pob2,210521_Rezek(S),,prey,wet19,,2019,FCE Foodwebs,SRS6,,,,-25.31,7.72,1.28,11.31,39.41636,0.790,4.06457188,133.0510042,G-223799,S-30888,0,0,,,
Tidewater Mojarra,Eucinostomus Harengulus,W19-SRS4-Eha1,210521_Rezek(S),,prey,wet19,,2019,FCE Foodwebs,SRS4,,,,-31.86,9.40,1.64,12.12,39.224725,1.150,3.776588291,90.95588406,G-223800,S-30889,0,0,,,
Redear Sunfish,Lepomis microlophus,W19-TS3-Lmi2,210521_Rezek(S),,prey,wet19,,2019,FCE Foodwebs,TS3,,,,-30.17,9.11,14.85,15.28,50.23951667,1.020,3.83633268,131.3451416,G-223804,S-30893,0,0,,,
