date,year,month,day,month_long,month_short,median_navd88_ft,stage_cm,season
2008-01-27,2008,01,27,January,Jan,-0.23,2.7432,dry
2008-01-28,2008,01,28,January,Jan,-0.25,2.1336000000000004,dry
2008-01-29,2008,01,29,January,Jan,-0.29,0.9144000000000009,dry
2008-01-30,2008,01,30,January,Jan,-0.31,0.3048000000000003,dry
2008-01-31,2008,01,31,January,Jan,-0.34,-0.6096000000000006,dry
2008-02-01,2008,02,01,February,Feb,-0.36,-1.2191999999999994,dry
2008-02-02,2008,02,02,February,Feb,-0.36,-1.2191999999999994,dry
2008-02-03,2008,02,03,February,Feb,-0.38,-1.8288,dry
2008-02-04,2008,02,04,February,Feb,-0.41,-2.743199999999999,dry
2008-02-05,2008,02,05,February,Feb,-0.44,-3.6576,dry
2008-02-06,2008,02,06,February,Feb,-0.45,-3.9624,dry
2008-02-07,2008,02,07,February,Feb,-0.46,-4.267200000000001,dry
2008-02-08,2008,02,08,February,Feb,-0.46,-4.267200000000001,dry
2008-02-09,2008,02,09,February,Feb,-0.46,-4.267200000000001,dry
2008-02-10,2008,02,10,February,Feb,-0.48,-4.876799999999999,dry
2008-02-11,2008,02,11,February,Feb,-0.52,-6.096,dry
2008-02-12,2008,02,12,February,Feb,-0.54,-6.705600000000001,dry
2008-02-13,2008,02,13,February,Feb,-0.43,-3.3528,dry
2008-02-14,2008,02,14,February,Feb,-0.32,0,dry
2008-02-15,2008,02,15,February,Feb,-0.39,-2.1336000000000004,dry
2008-02-16,2008,02,16,February,Feb,-0.43,-3.3528,dry
2008-02-17,2008,02,17,February,Feb,-0.46,-4.267200000000001,dry
2008-02-18,2008,02,18,February,Feb,-0.48,-4.876799999999999,dry
2008-02-19,2008,02,19,February,Feb,-0.49,-5.1815999999999995,dry
2008-02-20,2008,02,20,February,Feb,-0.51,-5.7912,dry
2008-02-21,2008,02,21,February,Feb,-0.52,-6.096,dry
2008-02-22,2008,02,22,February,Feb,-0.55,-7.0104000000000015,dry
2008-02-23,2008,02,23,February,Feb,-0.55,-7.0104000000000015,dry
2008-02-24,2008,02,24,February,Feb,-0.55,-7.0104000000000015,dry
2008-02-25,2008,02,25,February,Feb,-0.56,-7.315200000000002,dry
2008-02-26,2008,02,26,February,Feb,-0.58,-7.9247999999999985,dry
2008-02-27,2008,02,27,February,Feb,-0.58,-7.9247999999999985,dry
2008-02-28,2008,02,28,February,Feb,-0.59,-8.2296,dry
2008-02-29,2008,02,29,February,Feb,-0.62,-9.144,dry
2008-03-01,2008,03,01,March,Mar,-0.65,-10.0584,dry
2008-03-02,2008,03,02,March,Mar,-0.66,-10.3632,dry
2008-03-03,2008,03,03,March,Mar,-0.67,-10.668000000000001,dry
2008-03-04,2008,03,04,March,Mar,-0.69,-11.277599999999998,dry
2008-03-05,2008,03,05,March,Mar,-0.69,-11.277599999999998,dry
2008-03-06,2008,03,06,March,Mar,-0.68,-10.972800000000001,dry
2008-03-07,2008,03,07,March,Mar,-0.67,-10.668000000000001,dry
2008-03-08,2008,03,08,March,Mar,-0.59,-8.2296,dry
2008-03-09,2008,03,09,March,Mar,-0.56,-7.315200000000002,dry
2008-03-10,2008,03,10,March,Mar,-0.62,-9.144,dry
2008-03-11,2008,03,11,March,Mar,-0.65,-10.0584,dry
2008-03-12,2008,03,12,March,Mar,-0.66,-10.3632,dry
2008-03-13,2008,03,13,March,Mar,-0.65,-10.0584,dry
2008-03-14,2008,03,14,March,Mar,-0.66,-10.3632,dry
2008-03-15,2008,03,15,March,Mar,-0.67,-10.668000000000001,dry
2008-03-16,2008,03,16,March,Mar,-0.65,-10.0584,dry
2008-03-17,2008,03,17,March,Mar,-0.66,-10.3632,dry
2008-03-18,2008,03,18,March,Mar,-0.7,-11.582399999999998,dry
2008-03-19,2008,03,19,March,Mar,-0.73,-12.496799999999999,dry
2008-03-20,2008,03,20,March,Mar,-0.74,-12.8016,dry
2008-03-21,2008,03,21,March,Mar,-0.73,-12.496799999999999,dry
2008-03-22,2008,03,22,March,Mar,-0.73,-12.496799999999999,dry
2008-03-23,2008,03,23,March,Mar,-0.73,-12.496799999999999,dry
2008-03-24,2008,03,24,March,Mar,-0.73,-12.496799999999999,dry
2008-03-25,2008,03,25,March,Mar,-0.72,-12.191999999999998,dry
2008-03-26,2008,03,26,March,Mar,-0.72,-12.191999999999998,dry
2008-03-27,2008,03,27,March,Mar,-0.72,-12.191999999999998,dry
2008-03-28,2008,03,28,March,Mar,-0.72,-12.191999999999998,dry
2008-03-29,2008,03,29,March,Mar,-0.72,-12.191999999999998,dry
2008-03-30,2008,03,30,March,Mar,-0.72,-12.191999999999998,dry
2008-03-31,2008,03,31,March,Mar,-0.59,-8.2296,dry
2008-04-01,2008,04,01,April,Apr,-0.58,-7.9247999999999985,dry
2008-04-02,2008,04,02,April,Apr,-0.51,-5.7912,dry
2008-04-03,2008,04,03,April,Apr,-0.47,-4.571999999999999,dry
2008-04-04,2008,04,04,April,Apr,-0.46,-4.267200000000001,dry
2008-04-05,2008,04,05,April,Apr,-0.44,-3.6576,dry
2008-04-06,2008,04,06,April,Apr,-0.26,1.8288,dry
2008-04-07,2008,04,07,April,Apr,0.28,18.288000000000004,dry
2008-04-08,2008,04,08,April,Apr,0.34,20.1168,dry
2008-04-09,2008,04,09,April,Apr,0.36,20.726399999999998,dry
2008-04-10,2008,04,10,April,Apr,0.33,19.812,dry
2008-04-11,2008,04,11,April,Apr,0.29,18.5928,dry
2008-04-12,2008,04,12,April,Apr,0.24,17.068800000000003,dry
2008-04-13,2008,04,13,April,Apr,0.2,15.8496,dry
2008-04-14,2008,04,14,April,Apr,0.15,14.3256,dry
2008-04-15,2008,04,15,April,Apr,0.09,12.4968,dry
2008-04-16,2008,04,16,April,Apr,0.02,10.3632,dry
2008-04-17,2008,04,17,April,Apr,-0.06,7.9248,dry
2008-04-18,2008,04,18,April,Apr,-0.07,7.62,dry
2008-04-19,2008,04,19,April,Apr,-0.08,7.3152,dry
2008-04-20,2008,04,20,April,Apr,-0.11,6.4008,dry
2008-04-21,2008,04,21,April,Apr,-0.12,6.096,dry
2008-04-22,2008,04,22,April,Apr,-0.13,5.7912,dry
2008-04-23,2008,04,23,April,Apr,-0.16,4.8768,dry
2008-04-24,2008,04,24,April,Apr,-0.17,4.572,dry
2008-04-25,2008,04,25,April,Apr,-0.19,3.9624,dry
2008-04-26,2008,04,26,April,Apr,-0.21,3.3528000000000007,dry
2008-04-27,2008,04,27,April,Apr,-0.22,3.048,dry
2008-04-28,2008,04,28,April,Apr,-0.24,2.4384000000000006,dry
2008-04-29,2008,04,29,April,Apr,-0.27,1.5239999999999996,dry
2008-04-30,2008,04,30,April,Apr,-0.28,1.2191999999999994,dry
2008-05-01,2008,05,01,May,May,-0.3,0.6096000000000006,dry
2008-05-02,2008,05,02,May,May,-0.33,-0.3048000000000003,dry
2008-05-03,2008,05,03,May,May,-0.34,-0.6096000000000006,dry
2008-05-04,2008,05,04,May,May,-0.36,-1.2191999999999994,dry
2008-05-05,2008,05,05,May,May,-0.04,8.534400000000002,dry
2008-05-06,2008,05,06,May,May,-0.06,7.9248,dry
2008-05-07,2008,05,07,May,May,-0.09,7.010400000000001,dry
2008-05-08,2008,05,08,May,May,-0.12,6.096,dry
2008-05-09,2008,05,09,May,May,-0.13,5.7912,dry
2008-05-10,2008,05,10,May,May,-0.16,4.8768,dry
2008-05-11,2008,05,11,May,May,-0.18,4.267200000000001,dry
2008-05-12,2008,05,12,May,May,-0.21,3.3528000000000007,dry
2008-05-13,2008,05,13,May,May,-0.22,3.048,dry
2008-05-14,2008,05,14,May,May,-0.24,2.4384000000000006,dry
2008-05-15,2008,05,15,May,May,-0.27,1.5239999999999996,dry
2008-05-16,2008,05,16,May,May,-0.29,0.9144000000000009,dry
2008-05-17,2008,05,17,May,May,-0.32,0,dry
2008-05-18,2008,05,18,May,May,-0.34,-0.6096000000000006,dry
2008-05-19,2008,05,19,May,May,-0.37,-1.5239999999999996,dry
2008-05-20,2008,05,20,May,May,-0.38,-1.8288,dry
2008-05-21,2008,05,21,May,May,-0.42,-3.047999999999999,dry
2008-05-22,2008,05,22,May,May,-0.46,-4.267200000000001,dry
2008-05-23,2008,05,23,May,May,-0.49,-5.1815999999999995,dry
2008-05-24,2008,05,24,May,May,-0.52,-6.096,dry
2008-05-25,2008,05,25,May,May,-0.55,-7.0104000000000015,dry
2008-05-26,2008,05,26,May,May,-0.57,-7.619999999999998,dry
2008-05-27,2008,05,27,May,May,-0.61,-8.8392,dry
2008-05-28,2008,05,28,May,May,-0.64,-9.7536,dry
2008-05-29,2008,05,29,May,May,-0.65,-10.0584,dry
2008-05-30,2008,05,30,May,May,-0.59,-8.2296,dry
2008-05-31,2008,05,31,May,May,-0.59,-8.2296,dry
2008-06-01,2008,06,01,June,Jun,-0.59,-8.2296,wet
2008-06-02,2008,06,02,June,Jun,-0.57,-7.619999999999998,wet
2008-06-03,2008,06,03,June,Jun,-0.49,-5.1815999999999995,wet
2008-06-04,2008,06,04,June,Jun,-0.14,5.4864,wet
2008-06-05,2008,06,05,June,Jun,-0.16,4.8768,wet
2008-06-06,2008,06,06,June,Jun,-0.2,3.6576,wet
2008-06-07,2008,06,07,June,Jun,-0.24,2.4384000000000006,wet
2008-06-08,2008,06,08,June,Jun,-0.28,1.2191999999999994,wet
2008-06-09,2008,06,09,June,Jun,-0.3,0.6096000000000006,wet
2008-06-10,2008,06,10,June,Jun,-0.28,1.2191999999999994,wet
2008-06-11,2008,06,11,June,Jun,-0.2,3.6576,wet
2008-06-12,2008,06,12,June,Jun,-0.18,4.267200000000001,wet
2008-06-13,2008,06,13,June,Jun,-0.02,9.144,wet
2008-06-14,2008,06,14,June,Jun,-0.05,8.229600000000001,wet
2008-06-15,2008,06,15,June,Jun,-0.07,7.62,wet
2008-06-16,2008,06,16,June,Jun,-0.09,7.010400000000001,wet
2008-06-17,2008,06,17,June,Jun,-0.1,6.7056000000000004,wet
2008-06-18,2008,06,18,June,Jun,-0.07,7.62,wet
2008-06-19,2008,06,19,June,Jun,0.27,17.983200000000004,wet
2008-06-20,2008,06,20,June,Jun,0.4,21.9456,wet
2008-06-21,2008,06,21,June,Jun,0.41,22.2504,wet
2008-06-22,2008,06,22,June,Jun,0.45,23.4696,wet
2008-06-23,2008,06,23,June,Jun,0.46,23.7744,wet
2008-06-24,2008,06,24,June,Jun,0.47,24.0792,wet
2008-06-25,2008,06,25,June,Jun,0.47,24.0792,wet
2008-06-26,2008,06,26,June,Jun,0.48,24.384,wet
2008-06-27,2008,06,27,June,Jun,0.48,24.384,wet
2008-06-28,2008,06,28,June,Jun,0.47,24.0792,wet
2008-06-29,2008,06,29,June,Jun,0.48,24.384,wet
2008-06-30,2008,06,30,June,Jun,0.48,24.384,wet
2008-07-01,2008,07,01,July,Jul,0.5,24.9936,wet
2008-07-02,2008,07,02,July,Jul,0.59,27.7368,wet
2008-07-03,2008,07,03,July,Jul,0.71,31.3944,wet
2008-07-04,2008,07,04,July,Jul,0.78,33.528000000000006,wet
2008-07-05,2008,07,05,July,Jul,0.81,34.442400000000006,wet
2008-07-06,2008,07,06,July,Jul,0.82,34.7472,wet
2008-07-07,2008,07,07,July,Jul,0.83,35.052,wet
2008-07-08,2008,07,08,July,Jul,0.87,36.2712,wet
2008-07-09,2008,07,09,July,Jul,0.85,35.6616,wet
2008-07-10,2008,07,10,July,Jul,0.84,35.3568,wet
2008-07-11,2008,07,11,July,Jul,0.83,35.052,wet
2008-07-12,2008,07,12,July,Jul,0.82,34.7472,wet
2008-07-13,2008,07,13,July,Jul,1,40.2336,wet
2008-07-14,2008,07,14,July,Jul,0.98,39.624,wet
2008-07-15,2008,07,15,July,Jul,0.99,39.9288,wet
2008-07-16,2008,07,16,July,Jul,1.03,41.148,wet
2008-07-17,2008,07,17,July,Jul,1,40.2336,wet
2008-07-18,2008,07,18,July,Jul,0.98,39.624,wet
2008-07-19,2008,07,19,July,Jul,0.95,38.7096,wet
2008-07-20,2008,07,20,July,Jul,0.92,37.7952,wet
2008-07-21,2008,07,21,July,Jul,0.9,37.1856,wet
2008-07-22,2008,07,22,July,Jul,0.87,36.2712,wet
2008-07-23,2008,07,23,July,Jul,0.85,35.6616,wet
2008-07-24,2008,07,24,July,Jul,0.92,37.7952,wet
2008-07-25,2008,07,25,July,Jul,0.92,37.7952,wet
2008-07-26,2008,07,26,July,Jul,0.98,39.624,wet
2008-07-27,2008,07,27,July,Jul,0.96,39.0144,wet
2008-07-28,2008,07,28,July,Jul,0.96,39.0144,wet
2008-07-29,2008,07,29,July,Jul,0.94,38.4048,wet
2008-07-30,2008,07,30,July,Jul,0.94,38.4048,wet
2008-07-31,2008,07,31,July,Jul,0.94,38.4048,wet
2008-08-01,2008,08,01,August,Aug,0.94,38.4048,wet
2008-08-02,2008,08,02,August,Aug,0.96,39.0144,wet
2008-08-03,2008,08,03,August,Aug,0.96,39.0144,wet
2008-08-04,2008,08,04,August,Aug,0.98,39.624,wet
2008-08-05,2008,08,05,August,Aug,1.06,42.062400000000004,wet
2008-08-06,2008,08,06,August,Aug,1.06,42.062400000000004,wet
2008-08-07,2008,08,07,August,Aug,1.11,43.586400000000005,wet
2008-08-08,2008,08,08,August,Aug,1.08,42.672000000000004,wet
2008-08-09,2008,08,09,August,Aug,1.04,41.4528,wet
2008-08-10,2008,08,10,August,Aug,1.03,41.148,wet
2008-08-11,2008,08,11,August,Aug,1.03,41.148,wet
2008-08-12,2008,08,12,August,Aug,1.15,44.8056,wet
2008-08-13,2008,08,13,August,Aug,1.14,44.5008,wet
2008-08-14,2008,08,14,August,Aug,1.1,43.281600000000005,wet
2008-08-15,2008,08,15,August,Aug,1.08,42.672000000000004,wet
2008-08-16,2008,08,16,August,Aug,1.05,41.757600000000004,wet
2008-08-17,2008,08,17,August,Aug,1.02,40.8432,wet
2008-08-18,2008,08,18,August,Aug,1.04,41.4528,wet
2008-08-19,2008,08,19,August,Aug,1.3,49.3776,wet
2008-08-20,2008,08,20,August,Aug,1.34,50.5968,wet
2008-08-21,2008,08,21,August,Aug,1.36,51.2064,wet
2008-08-22,2008,08,22,August,Aug,1.36,51.2064,wet
2008-08-23,2008,08,23,August,Aug,1.52,56.083200000000005,wet
2008-08-24,2008,08,24,August,Aug,1.5,55.473600000000005,wet
2008-08-25,2008,08,25,August,Aug,1.49,55.168800000000005,wet
2008-08-26,2008,08,26,August,Aug,1.56,57.302400000000006,wet
2008-08-27,2008,08,27,August,Aug,1.58,57.912000000000006,wet
2008-08-28,2008,08,28,August,Aug,1.58,57.912000000000006,wet
2008-08-29,2008,08,29,August,Aug,1.59,58.216800000000006,wet
2008-08-30,2008,08,30,August,Aug,1.69,61.264799999999994,wet
2008-08-31,2008,08,31,August,Aug,1.82,65.22720000000001,wet
2008-09-01,2008,09,01,September,Sep,1.82,65.22720000000001,wet
2008-09-02,2008,09,02,September,Sep,1.8,64.61760000000001,wet
2008-09-03,2008,09,03,September,Sep,1.8,64.61760000000001,wet
2008-09-04,2008,09,04,September,Sep,1.78,64.00800000000001,wet
2008-09-05,2008,09,05,September,Sep,1.75,63.093599999999995,wet
2008-09-06,2008,09,06,September,Sep,1.73,62.483999999999995,wet
2008-09-07,2008,09,07,September,Sep,1.72,62.1792,wet
2008-09-08,2008,09,08,September,Sep,1.68,60.96,wet
2008-09-09,2008,09,09,September,Sep,1.68,60.96,wet
2008-09-10,2008,09,10,September,Sep,1.88,67.056,wet
2008-09-11,2008,09,11,September,Sep,1.86,66.44640000000001,wet
2008-09-12,2008,09,12,September,Sep,1.82,65.22720000000001,wet
2008-09-13,2008,09,13,September,Sep,1.79,64.3128,wet
2008-09-14,2008,09,14,September,Sep,1.75,63.093599999999995,wet
2008-09-15,2008,09,15,September,Sep,1.71,61.874399999999994,wet
2008-09-16,2008,09,16,September,Sep,1.68,60.96,wet
2008-09-17,2008,09,17,September,Sep,1.66,60.3504,wet
2008-09-18,2008,09,18,September,Sep,1.7,61.5696,wet
2008-09-19,2008,09,19,September,Sep,1.86,66.44640000000001,wet
2008-09-20,2008,09,20,September,Sep,1.82,65.22720000000001,wet
2008-09-21,2008,09,21,September,Sep,1.78,64.00800000000001,wet
2008-09-22,2008,09,22,September,Sep,1.74,62.7888,wet
2008-09-23,2008,09,23,September,Sep,1.72,62.1792,wet
2008-09-24,2008,09,24,September,Sep,1.72,62.1792,wet
2008-09-25,2008,09,25,September,Sep,1.68,60.96,wet
2008-09-26,2008,09,26,September,Sep,1.66,60.3504,wet
2008-09-27,2008,09,27,September,Sep,1.65,60.0456,wet
2008-09-28,2008,09,28,September,Sep,1.64,59.7408,wet
2008-09-29,2008,09,29,September,Sep,1.75,63.093599999999995,wet
2008-09-30,2008,09,30,September,Sep,1.88,67.056,wet
2008-10-01,2008,10,01,October,Oct,1.94,68.8848,wet
2008-10-02,2008,10,02,October,Oct,1.93,68.58,wet
2008-10-03,2008,10,03,October,Oct,1.92,68.2752,wet
2008-10-04,2008,10,04,October,Oct,1.98,70.104,wet
2008-10-05,2008,10,05,October,Oct,2.01,71.01839999999999,wet
2008-10-06,2008,10,06,October,Oct,2,70.7136,wet
2008-10-07,2008,10,07,October,Oct,1.98,70.104,wet
2008-10-08,2008,10,08,October,Oct,1.96,69.4944,wet
2008-10-09,2008,10,09,October,Oct,1.94,68.8848,wet
2008-10-10,2008,10,10,October,Oct,1.93,68.58,wet
2008-10-11,2008,10,11,October,Oct,1.92,68.2752,wet
2008-10-12,2008,10,12,October,Oct,1.9,67.6656,wet
2008-10-13,2008,10,13,October,Oct,1.89,67.3608,wet
2008-10-14,2008,10,14,October,Oct,1.89,67.3608,wet
2008-10-15,2008,10,15,October,Oct,1.88,67.056,wet
2008-10-16,2008,10,16,October,Oct,1.85,66.1416,wet
2008-10-17,2008,10,17,October,Oct,1.84,65.83680000000001,wet
2008-10-18,2008,10,18,October,Oct,1.84,65.83680000000001,wet
2008-10-19,2008,10,19,October,Oct,1.84,65.83680000000001,wet
2008-10-20,2008,10,20,October,Oct,1.82,65.22720000000001,wet
2008-10-21,2008,10,21,October,Oct,1.8,64.61760000000001,wet
2008-10-22,2008,10,22,October,Oct,1.79,64.3128,wet
2008-10-23,2008,10,23,October,Oct,1.78,64.00800000000001,wet
2008-10-24,2008,10,24,October,Oct,1.88,67.056,wet
2008-10-25,2008,10,25,October,Oct,1.88,67.056,wet
2008-10-26,2008,10,26,October,Oct,1.91,67.9704,wet
2008-10-27,2008,10,27,October,Oct,1.9,67.6656,wet
2008-10-28,2008,10,28,October,Oct,1.87,66.7512,wet
2008-10-29,2008,10,29,October,Oct,1.84,65.83680000000001,wet
2008-10-30,2008,10,30,October,Oct,1.82,65.22720000000001,wet
2008-10-31,2008,10,31,October,Oct,1.8,64.61760000000001,wet
2008-11-01,2008,11,01,November,Nov,1.78,64.00800000000001,wet
2008-11-02,2008,11,02,November,Nov,1.76,63.3984,wet
2008-11-03,2008,11,03,November,Nov,1.75,63.093599999999995,wet
2008-11-04,2008,11,04,November,Nov,1.74,62.7888,wet
2008-11-05,2008,11,05,November,Nov,1.72,62.1792,wet
2008-11-06,2008,11,06,November,Nov,1.7,61.5696,wet
2008-11-07,2008,11,07,November,Nov,1.68,60.96,wet
2008-11-08,2008,11,08,November,Nov,1.67,60.6552,wet
2008-11-09,2008,11,09,November,Nov,1.66,60.3504,wet
2008-11-10,2008,11,10,November,Nov,1.64,59.7408,wet
2008-11-11,2008,11,11,November,Nov,1.62,59.13120000000001,wet
2008-11-12,2008,11,12,November,Nov,1.6,58.52160000000001,wet
2008-11-13,2008,11,13,November,Nov,1.6,58.52160000000001,wet
2008-11-14,2008,11,14,November,Nov,1.6,58.52160000000001,wet
2008-11-15,2008,11,15,November,Nov,1.59,58.216800000000006,wet
2008-11-16,2008,11,16,November,Nov,1.58,57.912000000000006,wet
2008-11-17,2008,11,17,November,Nov,1.54,56.692800000000005,wet
2008-11-18,2008,11,18,November,Nov,1.52,56.083200000000005,wet
2008-11-19,2008,11,19,November,Nov,1.5,55.473600000000005,wet
2008-11-20,2008,11,20,November,Nov,1.47,54.559200000000004,wet
2008-11-21,2008,11,21,November,Nov,1.45,53.949600000000004,wet
2008-11-22,2008,11,22,November,Nov,1.44,53.644800000000004,wet
2008-11-23,2008,11,23,November,Nov,1.42,53.0352,wet
2008-11-24,2008,11,24,November,Nov,1.4,52.4256,wet
2008-11-25,2008,11,25,November,Nov,1.39,52.1208,wet
2008-11-26,2008,11,26,November,Nov,1.39,52.1208,wet
2008-11-27,2008,11,27,November,Nov,1.37,51.5112,wet
2008-11-28,2008,11,28,November,Nov,1.36,51.2064,wet
2008-11-29,2008,11,29,November,Nov,1.35,50.9016,wet
2008-11-30,2008,11,30,November,Nov,1.35,50.9016,wet
2008-12-01,2008,12,01,December,Dec,1.36,51.2064,dry
2008-12-02,2008,12,02,December,Dec,1.36,51.2064,dry
2008-12-03,2008,12,03,December,Dec,1.34,50.5968,dry
2008-12-04,2008,12,04,December,Dec,1.32,49.9872,dry
2008-12-05,2008,12,05,December,Dec,1.31,49.6824,dry
2008-12-06,2008,12,06,December,Dec,1.3,49.3776,dry
2008-12-07,2008,12,07,December,Dec,1.3,49.3776,dry
2008-12-08,2008,12,08,December,Dec,1.29,49.0728,dry
2008-12-09,2008,12,09,December,Dec,1.28,48.768,dry
2008-12-10,2008,12,10,December,Dec,1.28,48.768,dry
2008-12-11,2008,12,11,December,Dec,1.28,48.768,dry
2008-12-12,2008,12,12,December,Dec,1.3,49.3776,dry
2008-12-13,2008,12,13,December,Dec,1.3,49.3776,dry
2008-12-14,2008,12,14,December,Dec,1.29,49.0728,dry
2008-12-15,2008,12,15,December,Dec,1.28,48.768,dry
2008-12-16,2008,12,16,December,Dec,1.27,48.4632,dry
2008-12-17,2008,12,17,December,Dec,1.27,48.4632,dry
2008-12-18,2008,12,18,December,Dec,1.26,48.1584,dry
2008-12-19,2008,12,19,December,Dec,1.26,48.1584,dry
2008-12-20,2008,12,20,December,Dec,1.25,47.8536,dry
2008-12-21,2008,12,21,December,Dec,1.24,47.5488,dry
2008-12-22,2008,12,22,December,Dec,1.23,47.244,dry
2008-12-23,2008,12,23,December,Dec,1.22,46.9392,dry
2008-12-24,2008,12,24,December,Dec,1.22,46.9392,dry
2008-12-25,2008,12,25,December,Dec,1.22,46.9392,dry
2008-12-26,2008,12,26,December,Dec,1.21,46.6344,dry
2008-12-27,2008,12,27,December,Dec,1.2,46.3296,dry
2008-12-28,2008,12,28,December,Dec,1.19,46.0248,dry
2008-12-29,2008,12,29,December,Dec,1.18,45.72,dry
2008-12-30,2008,12,30,December,Dec,1.17,45.4152,dry
2008-12-31,2008,12,31,December,Dec,1.16,45.1104,dry
2009-01-01,2009,01,01,January,Jan,1.15,44.8056,dry
2009-01-02,2009,01,02,January,Jan,1.14,44.5008,dry
2009-01-03,2009,01,03,January,Jan,1.12,43.891200000000005,dry
2009-01-04,2009,01,04,January,Jan,1.12,43.891200000000005,dry
2009-01-05,2009,01,05,January,Jan,1.11,43.586400000000005,dry
2009-01-06,2009,01,06,January,Jan,1.1,43.281600000000005,dry
2009-01-07,2009,01,07,January,Jan,1.1,43.281600000000005,dry
2009-01-08,2009,01,08,January,Jan,1.09,42.976800000000004,dry
2009-01-09,2009,01,09,January,Jan,1.07,42.367200000000004,dry
2009-01-10,2009,01,10,January,Jan,1.05,41.757600000000004,dry
2009-01-11,2009,01,11,January,Jan,1.04,41.4528,dry
2009-01-12,2009,01,12,January,Jan,1.03,41.148,dry
2009-01-13,2009,01,13,January,Jan,1.02,40.8432,dry
2009-01-14,2009,01,14,January,Jan,1.01,40.5384,dry
2009-01-15,2009,01,15,January,Jan,0.99,39.9288,dry
2009-01-16,2009,01,16,January,Jan,0.96,39.0144,dry
2009-01-17,2009,01,17,January,Jan,0.94,38.4048,dry
2009-01-18,2009,01,18,January,Jan,0.92,37.7952,dry
2009-01-19,2009,01,19,January,Jan,0.91,37.4904,dry
2009-01-20,2009,01,20,January,Jan,0.9,37.1856,dry
2009-01-21,2009,01,21,January,Jan,0.89,36.8808,dry
2009-01-22,2009,01,22,January,Jan,0.86,35.9664,dry
2009-01-23,2009,01,23,January,Jan,0.85,35.6616,dry
2009-01-24,2009,01,24,January,Jan,0.83,35.052,dry
2009-01-25,2009,01,25,January,Jan,0.82,34.7472,dry
2009-01-26,2009,01,26,January,Jan,0.81,34.442400000000006,dry
2009-01-27,2009,01,27,January,Jan,0.8,34.137600000000006,dry
2009-01-28,2009,01,28,January,Jan,0.79,33.832800000000006,dry
2009-01-29,2009,01,29,January,Jan,0.78,33.528000000000006,dry
2009-01-30,2009,01,30,January,Jan,0.77,33.223200000000006,dry
2009-01-31,2009,01,31,January,Jan,0.75,32.613600000000005,dry
2009-02-01,2009,02,01,February,Feb,0.72,31.6992,dry
2009-02-02,2009,02,02,February,Feb,0.71,31.3944,dry
2009-02-03,2009,02,03,February,Feb,0.72,31.6992,dry
2009-02-04,2009,02,04,February,Feb,0.71,31.3944,dry
2009-02-05,2009,02,05,February,Feb,0.69,30.7848,dry
2009-02-06,2009,02,06,February,Feb,0.66,29.8704,dry
2009-02-07,2009,02,07,February,Feb,0.64,29.2608,dry
2009-02-08,2009,02,08,February,Feb,0.62,28.6512,dry
2009-02-09,2009,02,09,February,Feb,0.62,28.6512,dry
2009-02-10,2009,02,10,February,Feb,0.6,28.0416,dry
2009-02-11,2009,02,11,February,Feb,0.59,27.7368,dry
2009-02-12,2009,02,12,February,Feb,0.58,27.432,dry
2009-02-13,2009,02,13,February,Feb,0.57,27.1272,dry
2009-02-14,2009,02,14,February,Feb,0.56,26.822400000000005,dry
2009-02-15,2009,02,15,February,Feb,0.55,26.517600000000005,dry
2009-02-16,2009,02,16,February,Feb,0.54,26.212800000000005,dry
2009-02-17,2009,02,17,February,Feb,0.52,25.6032,dry
2009-02-18,2009,02,18,February,Feb,0.5,24.9936,dry
2009-02-19,2009,02,19,February,Feb,0.48,24.384,dry
2009-02-20,2009,02,20,February,Feb,0.48,24.384,dry
2009-02-21,2009,02,21,February,Feb,0.45,23.4696,dry
2009-02-22,2009,02,22,February,Feb,0.44,23.1648,dry
2009-02-23,2009,02,23,February,Feb,0.42,22.5552,dry
2009-02-24,2009,02,24,February,Feb,0.4,21.9456,dry
2009-02-25,2009,02,25,February,Feb,0.39,21.6408,dry
2009-02-26,2009,02,26,February,Feb,0.37,21.0312,dry
2009-02-27,2009,02,27,February,Feb,0.35,20.421599999999998,dry
2009-02-28,2009,02,28,February,Feb,0.34,20.1168,dry
2009-03-01,2009,03,01,March,Mar,0.32,19.5072,dry
2009-03-02,2009,03,02,March,Mar,0.31,19.2024,dry
2009-03-03,2009,03,03,March,Mar,0.28,18.288000000000004,dry
2009-03-04,2009,03,04,March,Mar,0.26,17.678400000000003,dry
2009-03-05,2009,03,05,March,Mar,0.23,16.764000000000003,dry
2009-03-06,2009,03,06,March,Mar,0.2,15.8496,dry
2009-03-07,2009,03,07,March,Mar,0.18,15.24,dry
2009-03-08,2009,03,08,March,Mar,0.17,14.9352,dry
2009-03-09,2009,03,09,March,Mar,0.16,14.6304,dry
2009-03-10,2009,03,10,March,Mar,0.14,14.020800000000001,dry
2009-03-11,2009,03,11,March,Mar,0.12,13.411200000000001,dry
2009-03-12,2009,03,12,March,Mar,0.1,12.8016,dry
